Date,Time,GRAIN_TYPE,DROPS_SCORE,DRY_MOISTURE,DRY_TEMP,DRY_NATURE,WET_MOISTURE,WET_TEMP,WET_NATURE
20-08-2024,15:39:50,,1705,,,,,,
20-08-2024,15:40:20,,1705,,,,,,
20-08-2024,15:40:50,,1705,,,,,,
20-08-2024,15:41:20,,1705,,,,,,
20-08-2024,15:41:50,,1705,,,,,,
20-08-2024,15:42:20,,1705,,,,,,
20-08-2024,15:42:50,,1705,,,,,,
20-08-2024,15:43:20,,1705,,,,,,
20-08-2024,15:43:50,,1705,,,,,,
20-08-2024,15:44:20,,1705,,,,,,
20-08-2024,15:44:50,,1705,,,,,,
20-08-2024,15:45:20,,1705,,,,,,
20-08-2024,15:45:50,,1705,,,,,,
20-08-2024,15:46:20,,1705,,,,,,
20-08-2024,15:46:50,,1705,,,,,,
20-08-2024,15:47:20,,1705,,,,,,
20-08-2024,15:47:50,,1705,,,,,,
20-08-2024,15:48:20,,1705,,,,,,
20-08-2024,15:48:50,,1705,,,,,,
20-08-2024,15:49:20,,1705,,,,,,
20-08-2024,15:49:50,,1705,,,,,,
20-08-2024,15:50:20,,1705,,,,,,
20-08-2024,15:50:50,,1705,,,,,,
20-08-2024,15:51:20,,1705,,,,,,
20-08-2024,15:51:50,,1705,,,,,,
20-08-2024,15:52:20,,1705,,,,,,
20-08-2024,15:52:50,,1705,,,,,,
20-08-2024,15:53:20,,1705,,,,,,
20-08-2024,15:53:50,,1705,,,,,,
20-08-2024,15:54:20,,1705,,,,,,
20-08-2024,15:54:50,,1705,,,,,,
20-08-2024,15:55:20,,1705,,,,,,
20-08-2024,15:55:50,,1705,,,,,,
20-08-2024,15:56:20,,1705,,,,,,
20-08-2024,15:56:50,,1705,,,,,,
20-08-2024,15:57:20,,1705,,,,,,
20-08-2024,15:57:50,,1705,,,,,,
20-08-2024,15:58:20,,1705,,,,,,
20-08-2024,15:58:50,,1705,,,,,,
20-08-2024,15:59:20,,1705,,,,,,
20-08-2024,15:59:50,,1705,,,,,,
20-08-2024,16:00:20,,1705,,,,,,
20-08-2024,16:00:50,,1705,,,,,,
20-08-2024,16:01:20,,1705,,,,,,
20-08-2024,16:01:50,,1705,,,,,,
20-08-2024,16:02:20,,1705,,,,,,
20-08-2024,16:02:50,,1705,,,,,,
20-08-2024,16:03:20,,1705,,,,,,
20-08-2024,16:03:50,,1705,,,,,,
20-08-2024,16:04:20,,1705,,,,,,
20-08-2024,16:04:50,,1705,,,,,,
20-08-2024,16:05:20,,1705,,,,,,
20-08-2024,16:05:50,,1705,,,,,,
20-08-2024,16:06:20,,1705,,,,,,
20-08-2024,16:06:50,,1705,,,,,,
20-08-2024,16:07:20,,1705,,,,,,
20-08-2024,16:07:50,,1705,,,,,,
20-08-2024,16:08:20,,1705,,,,,,
20-08-2024,16:08:50,,1705,,,,,,
20-08-2024,16:09:20,,1705,,,,,,
20-08-2024,16:09:50,,1705,,,,,,
20-08-2024,16:10:20,,1705,,,,,,
20-08-2024,16:10:50,,1705,,,,,,
20-08-2024,16:11:20,,1705,,,,,,
20-08-2024,16:11:50,,1705,,,,,,
20-08-2024,16:12:20,,1705,,,,,,
20-08-2024,16:12:50,,1705,,,,,,
20-08-2024,16:13:20,,1705,,,,,,
20-08-2024,16:13:50,,1705,,,,,,
20-08-2024,16:14:20,,1705,,,,,,
20-08-2024,16:14:50,,1705,,,,,,
20-08-2024,16:15:20,,1705,,,,,,
20-08-2024,16:15:50,,1705,,,,,,
20-08-2024,16:16:20,,1705,,,,,,
20-08-2024,16:16:50,,1705,,,,,,
20-08-2024,16:17:15,"""BARLEY""",,,,,16.84700,24.51900,0.65447
20-08-2024,16:17:20,,1705,,,,,,
20-08-2024,16:17:50,,1705,,,,,,
20-08-2024,16:18:20,,1705,,,,,,
20-08-2024,16:18:50,,1705,,,,,,
20-08-2024,16:19:20,,1705,,,,,,
20-08-2024,16:19:50,,1705,,,,,,
20-08-2024,16:20:20,,1705,,,,,,
20-08-2024,16:20:50,,1705,,,,,,
20-08-2024,16:21:20,,1705,,,,,,
20-08-2024,16:21:50,,1705,,,,,,
20-08-2024,16:22:20,,1705,,,,,,
20-08-2024,16:22:50,,1705,,,,,,
20-08-2024,16:23:20,,1705,,,,,,
20-08-2024,16:23:50,,1705,,,,,,
20-08-2024,16:24:20,,1705,,,,,,
20-08-2024,16:24:50,,1705,,,,,,
20-08-2024,16:25:20,,1705,,,,,,
20-08-2024,16:25:50,,1705,,,,,,
20-08-2024,16:26:20,,1705,,,,,,
20-08-2024,16:26:50,,1705,,,,,,
20-08-2024,16:27:20,,1705,,,,,,
20-08-2024,16:27:50,,1705,,,,,,
20-08-2024,16:28:20,,1705,,,,,,
20-08-2024,16:28:50,,1705,,,,,,
20-08-2024,16:29:20,,1705,,,,,,
20-08-2024,16:29:50,,1705,,,,,,
20-08-2024,16:30:20,,1705,,,,,,
20-08-2024,16:30:50,,1705,,,,,,
20-08-2024,16:31:20,,1705,,,,,,
20-08-2024,16:31:50,,1705,,,,,,
20-08-2024,16:32:20,,1705,,,,,,
20-08-2024,16:32:50,,1705,,,,,,
20-08-2024,16:33:20,,1705,,,,,,
20-08-2024,16:33:50,,1705,,,,,,
20-08-2024,16:34:20,,1705,,,,,,
20-08-2024,16:34:50,,1705,,,,,,
20-08-2024,16:35:20,,1705,,,,,,
20-08-2024,16:35:50,,1705,,,,,,
20-08-2024,16:36:20,,1705,,,,,,
20-08-2024,16:36:50,,1705,,,,,,
20-08-2024,16:37:20,,1705,,,,,,
20-08-2024,16:37:50,,1705,,,,,,
20-08-2024,16:38:20,,1705,,,,,,
20-08-2024,16:38:50,,1705,,,,,,
20-08-2024,16:39:20,,1705,,,,,,
20-08-2024,16:39:50,,1705,,,,,,
20-08-2024,16:40:20,,1705,,,,,,
20-08-2024,16:40:50,,1705,,,,,,
20-08-2024,16:41:20,,1705,,,,,,
20-08-2024,16:41:50,,1705,,,,,,
20-08-2024,16:42:20,,1705,,,,,,
20-08-2024,16:42:50,,1705,,,,,,
20-08-2024,16:43:20,,1705,,,,,,
20-08-2024,16:43:50,,1705,,,,,,
20-08-2024,16:44:20,,1705,,,,,,
20-08-2024,16:44:50,,1705,,,,,,
20-08-2024,16:45:20,,1705,,,,,,
20-08-2024,16:45:50,,1705,,,,,,
20-08-2024,16:46:20,,1705,,,,,,
20-08-2024,16:46:50,,1705,,,,,,
20-08-2024,16:47:20,,1705,,,,,,
20-08-2024,16:47:50,,1705,,,,,,
20-08-2024,16:48:20,,1705,,,,,,
20-08-2024,16:48:50,,1705,,,,,,
20-08-2024,16:49:20,,1705,,,,,,
20-08-2024,16:49:50,,1705,,,,,,
20-08-2024,16:50:20,,1705,,,,,,
20-08-2024,16:50:50,,1705,,,,,,
20-08-2024,16:51:20,,1705,,,,,,
20-08-2024,16:51:50,,1705,,,,,,
20-08-2024,16:52:20,,1705,,,,,,
20-08-2024,16:52:50,,1705,,,,,,
20-08-2024,16:53:20,,1705,,,,,,
20-08-2024,16:53:50,,1705,,,,,,
20-08-2024,16:54:20,,1705,,,,,,
20-08-2024,16:54:50,,1705,,,,,,
20-08-2024,16:55:20,,1705,,,,,,
20-08-2024,16:55:50,,1705,,,,,,
20-08-2024,16:56:20,,1705,,,,,,
20-08-2024,16:56:50,,1705,,,,,,
20-08-2024,16:57:20,,1705,,,,,,
20-08-2024,16:57:50,,1705,,,,,,
20-08-2024,16:58:20,,1705,,,,,,
20-08-2024,16:58:50,,1705,,,,,,
20-08-2024,16:59:20,,1705,,,,,,
20-08-2024,16:59:50,,1705,,,,,,
20-08-2024,17:00:20,,1705,,,,,,
20-08-2024,17:00:50,,1705,,,,,,
20-08-2024,17:01:20,,1705,,,,,,
20-08-2024,17:01:50,,1705,,,,,,
20-08-2024,17:02:20,,1705,,,,,,
20-08-2024,17:02:50,,1705,,,,,,
20-08-2024,17:03:20,,1705,,,,,,
20-08-2024,17:03:50,,1705,,,,,,
20-08-2024,17:04:20,,1705,,,,,,
20-08-2024,17:04:50,,1705,,,,,,
20-08-2024,17:05:20,,1705,,,,,,
20-08-2024,17:05:50,,1705,,,,,,
20-08-2024,17:06:20,,1705,,,,,,
20-08-2024,17:06:50,,1705,,,,,,
20-08-2024,17:07:20,,1705,,,,,,
20-08-2024,17:07:50,,1705,,,,,,
20-08-2024,17:08:20,,1705,,,,,,
20-08-2024,17:08:50,,1705,,,,,,
20-08-2024,17:09:20,,1705,,,,,,
20-08-2024,17:09:50,,1705,,,,,,
20-08-2024,17:10:20,,1705,,,,,,
20-08-2024,17:10:50,,1705,,,,,,
20-08-2024,17:11:20,,1705,,,,,,
20-08-2024,17:11:50,,1705,,,,,,
20-08-2024,17:12:20,,1705,,,,,,
20-08-2024,17:12:50,,1705,,,,,,
20-08-2024,17:13:20,,1705,,,,,,
20-08-2024,17:13:50,,1705,,,,,,
20-08-2024,17:14:20,,1705,,,,,,
20-08-2024,17:14:50,,1705,,,,,,
20-08-2024,17:15:20,,1705,,,,,,
20-08-2024,17:15:50,,1705,,,,,,
20-08-2024,17:16:20,,1705,,,,,,
20-08-2024,17:16:50,,1705,,,,,,
20-08-2024,17:17:20,,1705,,,,,,
20-08-2024,17:17:50,,1705,,,,,,
20-08-2024,17:18:20,,1705,,,,,,
20-08-2024,17:18:50,,1705,,,,,,
20-08-2024,17:19:20,,1705,,,,,,
20-08-2024,17:19:50,,1705,,,,,,
20-08-2024,17:20:20,,1705,,,,,,
20-08-2024,17:20:50,,1705,,,,,,
20-08-2024,17:21:20,,1705,,,,,,
20-08-2024,17:21:50,,1705,,,,,,
20-08-2024,17:22:20,,1705,,,,,,
20-08-2024,17:22:50,,1705,,,,,,
20-08-2024,17:23:20,,1705,,,,,,
20-08-2024,17:23:50,,1705,,,,,,
20-08-2024,17:24:20,,1705,,,,,,
20-08-2024,17:24:50,,1705,,,,,,
20-08-2024,17:25:20,,1705,,,,,,
20-08-2024,17:25:50,,1705,,,,,,
20-08-2024,17:26:20,,1705,,,,,,
20-08-2024,17:26:50,,1705,,,,,,
20-08-2024,17:27:20,,1705,,,,,,
20-08-2024,17:27:50,,1705,,,,,,
20-08-2024,17:28:20,,1705,,,,,,
20-08-2024,17:28:50,,1705,,,,,,
20-08-2024,17:29:20,,1705,,,,,,
20-08-2024,17:29:50,,1705,,,,,,
20-08-2024,17:30:20,,1705,,,,,,
20-08-2024,17:30:50,,1705,,,,,,
20-08-2024,17:31:20,,1705,,,,,,
20-08-2024,17:31:50,,1705,,,,,,
20-08-2024,17:32:20,,1705,,,,,,
20-08-2024,17:32:50,,1705,,,,,,
20-08-2024,17:33:20,,1705,,,,,,
20-08-2024,17:33:50,,1705,,,,,,
20-08-2024,17:34:20,,1705,,,,,,
20-08-2024,17:34:50,,1705,,,,,,
20-08-2024,17:35:20,,1705,,,,,,
20-08-2024,17:35:50,,1705,,,,,,
20-08-2024,17:36:20,,1705,,,,,,
20-08-2024,17:36:50,,1705,,,,,,
20-08-2024,17:37:20,,1705,,,,,,
20-08-2024,17:37:50,,1705,,,,,,
20-08-2024,17:38:20,,1705,,,,,,
20-08-2024,17:38:50,,1705,,,,,,
20-08-2024,17:39:20,,1705,,,,,,
20-08-2024,17:39:50,,1705,,,,,,
20-08-2024,17:40:20,,1705,,,,,,
20-08-2024,17:40:50,,1705,,,,,,
20-08-2024,17:41:20,,1705,,,,,,
20-08-2024,17:41:50,,1705,,,,,,
20-08-2024,17:42:20,,1705,,,,,,
20-08-2024,17:42:50,,1705,,,,,,
20-08-2024,17:43:20,,1705,,,,,,
20-08-2024,17:43:50,,1705,,,,,,
20-08-2024,17:44:20,,1705,,,,,,
20-08-2024,17:44:50,,1705,,,,,,
20-08-2024,17:45:20,,1705,,,,,,
20-08-2024,17:45:50,,1705,,,,,,
20-08-2024,17:46:20,,1705,,,,,,
20-08-2024,17:46:50,,1705,,,,,,
20-08-2024,17:47:20,,1705,,,,,,
20-08-2024,17:47:50,,1705,,,,,,
20-08-2024,17:48:20,,1705,,,,,,
20-08-2024,17:48:50,,1705,,,,,,
20-08-2024,17:49:20,,1705,,,,,,
20-08-2024,17:49:50,,1705,,,,,,
20-08-2024,17:50:20,,1705,,,,,,
20-08-2024,17:50:50,,1705,,,,,,
20-08-2024,17:51:20,,1705,,,,,,
20-08-2024,17:51:50,,1705,,,,,,
20-08-2024,17:52:20,,1705,,,,,,
20-08-2024,17:52:50,,1705,,,,,,
20-08-2024,17:53:20,,1705,,,,,,
20-08-2024,17:53:50,,1705,,,,,,
20-08-2024,17:54:20,,1705,,,,,,
20-08-2024,17:54:50,,1705,,,,,,
20-08-2024,17:55:20,,1705,,,,,,
20-08-2024,17:55:50,,1705,,,,,,
20-08-2024,17:56:20,,1705,,,,,,
20-08-2024,17:56:50,,1705,,,,,,
20-08-2024,17:57:20,,1705,,,,,,
20-08-2024,17:57:50,,1705,,,,,,
20-08-2024,17:58:20,,1705,,,,,,
20-08-2024,17:58:50,,1705,,,,,,
20-08-2024,17:59:20,,1705,,,,,,
20-08-2024,17:59:50,,1705,,,,,,
20-08-2024,18:00:20,,1705,,,,,,
20-08-2024,18:00:50,,1705,,,,,,
20-08-2024,18:01:20,,1705,,,,,,
20-08-2024,18:01:50,,1705,,,,,,
20-08-2024,18:02:20,,1705,,,,,,
20-08-2024,18:02:50,,1705,,,,,,
20-08-2024,18:03:20,,1705,,,,,,
20-08-2024,18:03:50,,1705,,,,,,
20-08-2024,18:04:20,,1705,,,,,,
20-08-2024,18:04:50,,1705,,,,,,
20-08-2024,18:05:20,,1705,,,,,,
20-08-2024,18:05:50,,1705,,,,,,
20-08-2024,18:06:20,,1705,,,,,,
20-08-2024,18:06:50,,1705,,,,,,
20-08-2024,18:07:20,,1705,,,,,,
20-08-2024,18:07:50,,1705,,,,,,
20-08-2024,18:08:20,,1705,,,,,,
20-08-2024,18:08:50,,1705,,,,,,
20-08-2024,18:09:20,,1705,,,,,,
20-08-2024,18:09:50,,1705,,,,,,
20-08-2024,18:10:20,,1705,,,,,,
20-08-2024,18:10:50,,1705,,,,,,
20-08-2024,18:11:20,,1705,,,,,,
20-08-2024,18:11:50,,1705,,,,,,
20-08-2024,18:12:20,,1705,,,,,,
20-08-2024,18:12:50,,1705,,,,,,
20-08-2024,18:13:20,,1705,,,,,,
20-08-2024,18:13:50,,1705,,,,,,
20-08-2024,18:14:20,,1705,,,,,,
20-08-2024,18:14:50,,1705,,,,,,
20-08-2024,18:15:20,,1705,,,,,,
20-08-2024,18:15:50,,1705,,,,,,
20-08-2024,18:16:20,,1705,,,,,,
20-08-2024,18:16:50,,1705,,,,,,
20-08-2024,18:17:20,,1705,,,,,,
20-08-2024,18:17:50,,1705,,,,,,
20-08-2024,18:18:20,,1705,,,,,,
20-08-2024,18:18:50,,1705,,,,,,
20-08-2024,18:19:20,,1705,,,,,,
20-08-2024,18:19:50,,1705,,,,,,
20-08-2024,18:20:20,,1705,,,,,,
20-08-2024,18:20:50,,1705,,,,,,
20-08-2024,18:21:20,,1705,,,,,,
20-08-2024,18:21:50,,1705,,,,,,
20-08-2024,18:22:20,,1705,,,,,,
20-08-2024,18:22:50,,1705,,,,,,
20-08-2024,18:23:20,,1705,,,,,,
20-08-2024,18:23:50,,1705,,,,,,
20-08-2024,18:24:20,,1705,,,,,,
20-08-2024,18:24:50,,1705,,,,,,
20-08-2024,18:25:20,,1705,,,,,,
20-08-2024,18:25:50,,1705,,,,,,
20-08-2024,18:26:20,,1705,,,,,,
20-08-2024,18:26:50,,1705,,,,,,
20-08-2024,18:27:20,,1705,,,,,,
20-08-2024,18:27:50,,1705,,,,,,
20-08-2024,18:28:20,,1705,,,,,,
20-08-2024,18:28:50,,1705,,,,,,
20-08-2024,18:29:20,,1705,,,,,,
20-08-2024,18:29:50,,1705,,,,,,
20-08-2024,18:30:20,,1705,,,,,,
20-08-2024,18:30:50,,1705,,,,,,
20-08-2024,18:31:20,,1705,,,,,,
20-08-2024,18:31:50,,1705,,,,,,
20-08-2024,18:32:20,,1705,,,,,,
20-08-2024,18:32:50,,1705,,,,,,
20-08-2024,18:33:20,,1705,,,,,,
20-08-2024,18:33:50,,1705,,,,,,
20-08-2024,18:34:20,,1705,,,,,,
20-08-2024,18:34:50,,1705,,,,,,
20-08-2024,18:35:20,,1705,,,,,,
20-08-2024,18:35:50,,1705,,,,,,
20-08-2024,18:36:20,,1705,,,,,,
20-08-2024,18:36:50,,1705,,,,,,
20-08-2024,18:37:20,,1705,,,,,,
20-08-2024,18:37:50,,1705,,,,,,
20-08-2024,18:38:20,,1705,,,,,,
20-08-2024,18:38:50,,1705,,,,,,
20-08-2024,18:39:20,,1705,,,,,,
20-08-2024,18:39:50,,1705,,,,,,
20-08-2024,18:40:20,,1705,,,,,,
20-08-2024,18:40:50,,1705,,,,,,
20-08-2024,18:41:20,,1705,,,,,,
20-08-2024,18:41:50,,1705,,,,,,
20-08-2024,18:42:20,,1705,,,,,,
20-08-2024,18:42:50,,1705,,,,,,
20-08-2024,18:43:20,,1705,,,,,,
20-08-2024,18:43:50,,1705,,,,,,
20-08-2024,18:44:20,,1705,,,,,,
20-08-2024,18:44:50,,1705,,,,,,
20-08-2024,18:45:20,,1705,,,,,,
20-08-2024,18:45:50,,1705,,,,,,
20-08-2024,18:46:20,,1705,,,,,,
20-08-2024,18:46:50,,1705,,,,,,
20-08-2024,18:47:20,,1705,,,,,,
20-08-2024,18:47:50,,1705,,,,,,
20-08-2024,18:48:20,,1705,,,,,,
20-08-2024,18:48:50,,1705,,,,,,
20-08-2024,18:49:20,,1705,,,,,,
20-08-2024,18:49:50,,1705,,,,,,
20-08-2024,18:50:20,,1705,,,,,,
20-08-2024,18:50:50,,1705,,,,,,
20-08-2024,18:51:20,,1705,,,,,,
20-08-2024,18:51:50,,1705,,,,,,
20-08-2024,18:52:20,,1705,,,,,,
20-08-2024,18:52:50,,1705,,,,,,
20-08-2024,18:53:20,,1705,,,,,,
20-08-2024,18:53:50,,1705,,,,,,
20-08-2024,18:54:20,,1705,,,,,,
20-08-2024,18:54:50,,1705,,,,,,
20-08-2024,18:55:20,,1705,,,,,,
20-08-2024,18:55:50,,1705,,,,,,
20-08-2024,18:56:20,,1705,,,,,,
20-08-2024,18:56:50,,1705,,,,,,
20-08-2024,18:57:20,,1705,,,,,,
20-08-2024,18:57:50,,1705,,,,,,
20-08-2024,18:58:20,,1705,,,,,,
20-08-2024,18:58:50,,1705,,,,,,
20-08-2024,18:59:20,,1705,,,,,,
20-08-2024,18:59:50,,1705,,,,,,
20-08-2024,19:00:20,,1705,,,,,,
20-08-2024,19:00:50,,1705,,,,,,
20-08-2024,19:01:20,,1705,,,,,,
20-08-2024,19:01:50,,1705,,,,,,
20-08-2024,19:02:20,,1705,,,,,,
20-08-2024,19:02:50,,1705,,,,,,
20-08-2024,19:03:20,,1705,,,,,,
20-08-2024,19:03:50,,1705,,,,,,
20-08-2024,19:04:20,,1705,,,,,,
20-08-2024,19:04:50,,1705,,,,,,
20-08-2024,19:05:20,,1705,,,,,,
20-08-2024,19:05:50,,1705,,,,,,
20-08-2024,19:06:20,,1705,,,,,,
20-08-2024,19:06:50,,1705,,,,,,
20-08-2024,19:07:20,,1705,,,,,,
20-08-2024,19:07:50,,1705,,,,,,
20-08-2024,19:08:20,,1705,,,,,,
20-08-2024,19:08:50,,1705,,,,,,
20-08-2024,19:09:20,,1705,,,,,,
20-08-2024,19:09:50,,1705,,,,,,
20-08-2024,19:10:20,,1705,,,,,,
20-08-2024,19:10:50,,1705,,,,,,
20-08-2024,19:11:20,,1705,,,,,,
20-08-2024,19:11:50,,1705,,,,,,
20-08-2024,19:12:20,,1705,,,,,,
20-08-2024,19:12:50,,1705,,,,,,
20-08-2024,19:13:20,,1705,,,,,,
20-08-2024,19:13:50,,1705,,,,,,
20-08-2024,19:14:20,,1705,,,,,,
20-08-2024,19:14:50,,1705,,,,,,
20-08-2024,19:15:20,,1705,,,,,,
20-08-2024,19:15:50,,1705,,,,,,
20-08-2024,19:16:20,,1705,,,,,,
20-08-2024,19:16:50,,1705,,,,,,
20-08-2024,19:17:20,,1705,,,,,,
20-08-2024,19:17:50,,1705,,,,,,
20-08-2024,19:18:20,,1705,,,,,,
20-08-2024,19:18:50,,1705,,,,,,
20-08-2024,19:19:20,,1705,,,,,,
20-08-2024,19:19:50,,1705,,,,,,
20-08-2024,19:20:20,,1705,,,,,,
20-08-2024,19:20:50,,1705,,,,,,
20-08-2024,19:21:20,,1705,,,,,,
20-08-2024,19:21:50,,1705,,,,,,
20-08-2024,19:22:20,,1705,,,,,,
20-08-2024,19:22:50,,1705,,,,,,
20-08-2024,19:23:20,,1705,,,,,,
20-08-2024,19:23:50,,1705,,,,,,
20-08-2024,19:24:20,,1705,,,,,,
20-08-2024,19:24:50,,1705,,,,,,
20-08-2024,19:25:20,,1705,,,,,,
20-08-2024,19:25:50,,1705,,,,,,
20-08-2024,19:26:20,,1705,,,,,,
20-08-2024,19:26:50,,1705,,,,,,
20-08-2024,19:27:20,,1705,,,,,,
20-08-2024,19:27:50,,1705,,,,,,
20-08-2024,19:28:20,,1705,,,,,,
20-08-2024,19:28:50,,1705,,,,,,
20-08-2024,19:29:20,,1705,,,,,,
20-08-2024,19:29:50,,1705,,,,,,
20-08-2024,19:30:20,,1705,,,,,,
20-08-2024,19:30:50,,1705,,,,,,
20-08-2024,19:31:20,,1705,,,,,,
20-08-2024,19:31:50,,1705,,,,,,
20-08-2024,19:32:20,,1705,,,,,,
20-08-2024,19:32:50,,1705,,,,,,
20-08-2024,19:33:20,,1705,,,,,,
20-08-2024,19:33:50,,1705,,,,,,
20-08-2024,19:34:20,,1705,,,,,,
20-08-2024,19:34:50,,1705,,,,,,
20-08-2024,19:35:20,,1705,,,,,,
20-08-2024,19:35:50,,1705,,,,,,
20-08-2024,19:36:20,,1705,,,,,,
20-08-2024,19:36:50,,1705,,,,,,
20-08-2024,19:37:20,,1705,,,,,,
20-08-2024,19:37:50,,1705,,,,,,
20-08-2024,19:38:20,,1705,,,,,,
20-08-2024,19:38:50,,1705,,,,,,
20-08-2024,19:39:20,,1705,,,,,,
20-08-2024,19:39:50,,1705,,,,,,
20-08-2024,19:40:20,,1705,,,,,,
20-08-2024,19:40:50,,1705,,,,,,
20-08-2024,19:41:20,,1705,,,,,,
20-08-2024,19:41:50,,1705,,,,,,
20-08-2024,19:42:20,,1705,,,,,,
20-08-2024,19:42:50,,1705,,,,,,
20-08-2024,19:43:20,,1705,,,,,,
20-08-2024,19:43:50,,1705,,,,,,
20-08-2024,19:44:20,,1705,,,,,,
20-08-2024,19:44:50,,1705,,,,,,
20-08-2024,19:45:20,,1705,,,,,,
20-08-2024,19:45:50,,1705,,,,,,
20-08-2024,19:46:20,,1705,,,,,,
20-08-2024,19:46:50,,1705,,,,,,
20-08-2024,19:47:20,,1705,,,,,,
20-08-2024,19:47:50,,1705,,,,,,
20-08-2024,19:48:20,,1705,,,,,,
20-08-2024,19:48:50,,1705,,,,,,
20-08-2024,19:49:20,,1705,,,,,,
20-08-2024,19:49:50,,1705,,,,,,
20-08-2024,19:50:20,,1705,,,,,,
20-08-2024,19:50:50,,1705,,,,,,
20-08-2024,19:51:20,,1705,,,,,,
20-08-2024,19:51:50,,1705,,,,,,
20-08-2024,19:52:20,,1705,,,,,,
20-08-2024,19:52:50,,1705,,,,,,
20-08-2024,19:53:20,,1705,,,,,,
20-08-2024,19:53:50,,1705,,,,,,
20-08-2024,19:54:20,,1705,,,,,,
20-08-2024,19:54:50,,1705,,,,,,
20-08-2024,19:55:20,,1705,,,,,,
20-08-2024,19:55:50,,1705,,,,,,
20-08-2024,19:56:20,,1705,,,,,,
20-08-2024,19:56:50,,1705,,,,,,
20-08-2024,19:57:20,,1705,,,,,,
20-08-2024,19:57:50,,1705,,,,,,
20-08-2024,19:58:20,,1705,,,,,,
20-08-2024,19:58:50,,1705,,,,,,
20-08-2024,19:59:20,,1705,,,,,,
20-08-2024,19:59:50,,1705,,,,,,
20-08-2024,20:00:20,,1705,,,,,,
20-08-2024,20:00:50,,1705,,,,,,
20-08-2024,20:01:20,,1705,,,,,,
20-08-2024,20:01:50,,1705,,,,,,
20-08-2024,20:02:20,,1705,,,,,,
20-08-2024,20:02:50,,1705,,,,,,
20-08-2024,20:03:20,,1705,,,,,,
20-08-2024,20:03:50,,1705,,,,,,
20-08-2024,20:04:20,,1705,,,,,,
20-08-2024,20:04:50,,1705,,,,,,
20-08-2024,20:05:20,,1705,,,,,,
20-08-2024,20:05:50,,1705,,,,,,
20-08-2024,20:06:20,,1705,,,,,,
20-08-2024,20:06:50,,1705,,,,,,
20-08-2024,20:07:20,,1705,,,,,,
20-08-2024,20:07:50,,1705,,,,,,
20-08-2024,20:08:20,,1705,,,,,,
20-08-2024,20:08:50,,1705,,,,,,
20-08-2024,20:09:20,,1705,,,,,,
20-08-2024,20:09:50,,1705,,,,,,
20-08-2024,20:10:20,,1705,,,,,,
20-08-2024,20:10:50,,1705,,,,,,
20-08-2024,20:11:20,,1705,,,,,,
20-08-2024,20:11:50,,1705,,,,,,
20-08-2024,20:12:20,,1705,,,,,,
20-08-2024,20:12:50,,1705,,,,,,
20-08-2024,20:13:20,,1705,,,,,,
20-08-2024,20:13:50,,1705,,,,,,
20-08-2024,20:14:20,,1705,,,,,,
20-08-2024,20:14:50,,1705,,,,,,
20-08-2024,20:15:20,,1705,,,,,,
20-08-2024,20:15:50,,1705,,,,,,
20-08-2024,20:16:20,,1705,,,,,,
20-08-2024,20:16:50,,1705,,,,,,
20-08-2024,20:17:20,,1705,,,,,,
20-08-2024,20:17:50,,1705,,,,,,
20-08-2024,20:18:20,,1705,,,,,,
20-08-2024,20:18:50,,1705,,,,,,
20-08-2024,20:19:20,,1705,,,,,,
20-08-2024,20:19:50,,1705,,,,,,
20-08-2024,20:20:20,,1705,,,,,,
20-08-2024,20:20:50,,1705,,,,,,
20-08-2024,20:21:20,,1705,,,,,,
20-08-2024,20:21:50,,1705,,,,,,
20-08-2024,20:22:20,,1705,,,,,,
20-08-2024,20:22:50,,1705,,,,,,
20-08-2024,20:23:20,,1705,,,,,,
20-08-2024,20:23:50,,1705,,,,,,
20-08-2024,20:24:20,,1705,,,,,,
20-08-2024,20:24:50,,1705,,,,,,
20-08-2024,20:25:20,,1705,,,,,,
20-08-2024,20:25:50,,1705,,,,,,
20-08-2024,20:26:20,,1705,,,,,,
20-08-2024,20:26:50,,1705,,,,,,
20-08-2024,20:27:20,,1705,,,,,,
20-08-2024,20:27:50,,1705,,,,,,
20-08-2024,20:28:20,,1705,,,,,,
20-08-2024,20:28:50,,1705,,,,,,
20-08-2024,20:29:20,,1705,,,,,,
20-08-2024,20:29:50,,1705,,,,,,
20-08-2024,20:30:20,,1705,,,,,,
20-08-2024,20:30:50,,1705,,,,,,
20-08-2024,20:31:20,,1705,,,,,,
20-08-2024,20:31:50,,1705,,,,,,
20-08-2024,20:32:20,,1705,,,,,,
20-08-2024,20:32:50,,1705,,,,,,
20-08-2024,20:33:20,,1705,,,,,,
20-08-2024,20:33:50,,1705,,,,,,
20-08-2024,20:34:20,,1705,,,,,,
20-08-2024,20:34:50,,1705,,,,,,
20-08-2024,20:35:20,,1705,,,,,,
20-08-2024,20:35:50,,1705,,,,,,
20-08-2024,20:36:20,,1705,,,,,,
20-08-2024,20:36:50,,1705,,,,,,
20-08-2024,20:37:20,,1705,,,,,,
20-08-2024,20:37:50,,1705,,,,,,
20-08-2024,20:38:20,,1705,,,,,,
20-08-2024,20:38:50,,1705,,,,,,
20-08-2024,20:39:20,,1705,,,,,,
20-08-2024,20:39:50,,1705,,,,,,
20-08-2024,20:40:20,,1705,,,,,,
20-08-2024,20:40:50,,1705,,,,,,
